depl,model,pcpu ,tcpu,p_timestamp,t_timestamp,p_time,t_time
DOCKER,cifar10,0.09,200.0,11/22/21 14:08:45.014,11/22/21 14:08:44.818,6.595,6.59
DOCKER,cifar10,0.1,206.7,11/22/21 14:08:45.364,11/22/21 14:08:45.168,6.945,6.94
DOCKER,cifar10,0.1,200.0,11/22/21 14:08:45.716,11/22/21 14:08:45.518,7.297,7.29
DOCKER,cifar10,0.11,200.0,11/22/21 14:08:46.064,11/22/21 14:08:45.869,7.645,7.641
DOCKER,cifar10,0.11,193.8,11/22/21 14:08:46.412,11/22/21 14:08:46.217,7.993,7.989
DOCKER,cifar10,0.12,200.0,11/22/21 14:08:46.761,11/22/21 14:08:46.566,8.342,8.338
DOCKER,cifar10,0.12,200.0,11/22/21 14:08:47.110,11/22/21 14:08:46.915,8.691,8.687
DOCKER,cifar10,0.13,193.8,11/22/21 14:08:47.462,11/22/21 14:08:47.267,9.043,9.039
DOCKER,cifar10,0.13,200.0,11/22/21 14:08:47.812,11/22/21 14:08:47.616,9.393,9.388
DOCKER,cifar10,0.14,200.0,11/22/21 14:08:48.161,11/22/21 14:08:47.965,9.742,9.737
DOCKER,cifar10,0.15,200.0,11/22/21 14:08:48.509,11/22/21 14:08:48.314,10.09,10.086
DOCKER,cifar10,0.15,200.0,11/22/21 14:08:48.861,11/22/21 14:08:48.665,10.442,10.437
DOCKER,cifar10,0.16,206.7,11/22/21 14:08:49.209,11/22/21 14:08:49.014,10.79,10.786
DOCKER,cifar10,0.16,200.0,11/22/21 14:08:49.559,11/22/21 14:08:49.364,11.14,11.136
DOCKER,cifar10,0.17,206.7,11/22/21 14:08:49.908,11/22/21 14:08:49.713,11.489,11.485
DOCKER,cifar10,0.17,200.0,11/22/21 14:08:50.257,11/22/21 14:08:50.062,11.838,11.834
DOCKER,cifar10,0.18,193.3,11/22/21 14:08:50.607,11/22/21 14:08:50.412,12.188,12.184
DOCKER,cifar10,0.18,206.7,11/22/21 14:08:50.956,11/22/21 14:08:50.761,12.537,12.533
DOCKER,cifar10,0.19,200.0,11/22/21 14:08:51.304,11/22/21 14:08:51.109,12.885,12.881
DOCKER,cifar10,0.19,206.7,11/22/21 14:08:51.653,11/22/21 14:08:51.458,13.234,13.23
DOCKER,cifar10,0.2,193.8,11/22/21 14:08:52.002,11/22/21 14:08:51.807,13.583,13.579
DOCKER,cifar10,0.2,200.0,11/22/21 14:08:52.351,11/22/21 14:08:52.156,13.932,13.928
DOCKER,cifar10,0.21,200.0,11/22/21 14:08:52.700,11/22/21 14:08:52.505,14.281,14.277
DOCKER,cifar10,0.21,200.0,11/22/21 14:08:53.049,11/22/21 14:08:52.854,14.63,14.626
DOCKER,cifar10,0.22,200.0,11/22/21 14:08:53.398,11/22/21 14:08:53.202,14.979,14.974
DOCKER,cifar10,0.22,193.3,11/22/21 14:08:53.747,11/22/21 14:08:53.552,15.328,15.324
DOCKER,cifar10,0.23,200.0,11/22/21 14:08:54.096,11/22/21 14:08:53.901,15.677,15.673
DOCKER,cifar10,0.23,200.0,11/22/21 14:08:54.445,11/22/21 14:08:54.250,16.026,16.022
DOCKER,cifar10,0.24,206.7,11/22/21 14:08:54.794,11/22/21 14:08:54.599,16.375,16.371
DOCKER,cifar10,0.24,200.0,11/22/21 14:08:55.152,11/22/21 14:08:54.957,16.733,16.729
DOCKER,cifar10,0.25,200.0,11/22/21 14:08:55.501,11/22/21 14:08:55.306,17.082,17.078
DOCKER,cifar10,0.25,206.7,11/22/21 14:08:55.850,11/22/21 14:08:55.655,17.431,17.427
DOCKER,cifar10,0.26,187.5,11/22/21 14:08:56.202,11/22/21 14:08:56.007,17.783,17.779
DOCKER,cifar10,0.26,206.7,11/22/21 14:08:56.553,11/22/21 14:08:56.358,18.134,18.13
DOCKER,cifar10,0.27,193.3,11/22/21 14:08:56.903,11/22/21 14:08:56.708,18.484,18.48
DOCKER,cifar10,0.27,187.5,11/22/21 14:08:57.252,11/22/21 14:08:57.057,18.833,18.829
DOCKER,cifar10,0.28,200.0,11/22/21 14:08:57.601,11/22/21 14:08:57.406,19.182,19.178
DOCKER,cifar10,0.28,206.7,11/22/21 14:08:57.950,11/22/21 14:08:57.755,19.531,19.527
DOCKER,cifar10,0.29,200.0,11/22/21 14:08:58.301,11/22/21 14:08:58.106,19.882,19.878
DOCKER,cifar10,0.29,200.0,11/22/21 14:08:58.651,11/22/21 14:08:58.456,20.232,20.228
DOCKER,cifar10,0.3,200.0,11/22/21 14:08:59.001,11/22/21 14:08:58.805,20.582,20.577
DOCKER,cifar10,0.31,206.7,11/22/21 14:08:59.349,11/22/21 14:08:59.154,20.93,20.926
DOCKER,cifar10,0.31,193.8,11/22/21 14:08:59.702,11/22/21 14:08:59.507,21.283,21.279
DOCKER,cifar10,0.32,193.3,11/22/21 14:09:00.052,11/22/21 14:08:59.856,21.633,21.628
DOCKER,cifar10,0.32,206.7,11/22/21 14:09:00.401,11/22/21 14:09:00.205,21.982,21.977
DOCKER,cifar10,0.33,206.7,11/22/21 14:09:00.749,11/22/21 14:09:00.554,22.33,22.326
DOCKER,cifar10,0.33,200.0,11/22/21 14:09:01.098,11/22/21 14:09:00.903,22.679,22.675
DOCKER,cifar10,0.34,200.0,11/22/21 14:09:01.447,11/22/21 14:09:01.252,23.028,23.024
DOCKER,cifar10,0.34,206.7,11/22/21 14:09:01.796,11/22/21 14:09:01.601,23.377,23.373
DOCKER,cifar10,0.35,200.0,11/22/21 14:09:02.144,11/22/21 14:09:01.949,23.725,23.721
DOCKER,cifar10,0.35,200.0,11/22/21 14:09:02.496,11/22/21 14:09:02.298,24.077,24.07
DOCKER,cifar10,0.36,200.0,11/22/21 14:09:02.847,11/22/21 14:09:02.649,24.428,24.421
DOCKER,cifar10,0.36,200.0,11/22/21 14:09:03.196,11/22/21 14:09:03.001,24.777,24.773
DOCKER,cifar10,0.37,206.7,11/22/21 14:09:03.546,11/22/21 14:09:03.351,25.127,25.123
DOCKER,cifar10,0.37,206.7,11/22/21 14:09:03.898,11/22/21 14:09:03.703,25.479,25.475
DOCKER,cifar10,0.38,200.0,11/22/21 14:09:04.250,11/22/21 14:09:04.055,25.831,25.827
DOCKER,cifar10,0.38,200.0,11/22/21 14:09:04.601,11/22/21 14:09:04.404,26.182,26.176
DOCKER,cifar10,0.39,200.0,11/22/21 14:09:04.951,11/22/21 14:09:04.756,26.532,26.528
DOCKER,cifar10,0.39,206.7,11/22/21 14:09:05.300,11/22/21 14:09:05.105,26.881,26.877
DOCKER,cifar10,0.4,200.0,11/22/21 14:09:05.648,11/22/21 14:09:05.453,27.229,27.225
DOCKER,cifar10,0.4,206.7,11/22/21 14:09:05.996,11/22/21 14:09:05.802,27.577,27.574
DOCKER,cifar10,0.41,200.0,11/22/21 14:09:06.347,11/22/21 14:09:06.152,27.928,27.924
DOCKER,cifar10,0.41,200.0,11/22/21 14:09:06.696,11/22/21 14:09:06.502,28.277,28.274
DOCKER,cifar10,0.42,200.0,11/22/21 14:09:07.045,11/22/21 14:09:06.850,28.626,28.622
DOCKER,cifar10,0.42,213.3,11/22/21 14:09:07.396,11/22/21 14:09:07.201,28.977,28.973
DOCKER,cifar10,0.43,200.0,11/22/21 14:09:07.745,11/22/21 14:09:07.550,29.326,29.322
DOCKER,cifar10,0.43,200.0,11/22/21 14:09:08.105,11/22/21 14:09:07.910,29.686,29.682
DOCKER,cifar10,0.44,206.7,11/22/21 14:09:08.453,11/22/21 14:09:08.258,30.034,30.03
DOCKER,cifar10,0.44,206.7,11/22/21 14:09:08.801,11/22/21 14:09:08.606,30.382,30.378
DOCKER,cifar10,0.45,200.0,11/22/21 14:09:09.151,11/22/21 14:09:08.955,30.732,30.727
DOCKER,cifar10,0.45,200.0,11/22/21 14:09:09.499,11/22/21 14:09:09.304,31.08,31.076
DOCKER,cifar10,0.46,200.0,11/22/21 14:09:09.848,11/22/21 14:09:09.653,31.429,31.425
DOCKER,cifar10,0.47,206.7,11/22/21 14:09:10.197,11/22/21 14:09:10.002,31.778,31.774
DOCKER,cifar10,0.47,200.0,11/22/21 14:09:10.547,11/22/21 14:09:10.352,32.128,32.124
DOCKER,cifar10,0.48,200.0,11/22/21 14:09:10.898,11/22/21 14:09:10.701,32.479,32.473
DOCKER,cifar10,0.48,200.0,11/22/21 14:09:11.247,11/22/21 14:09:11.052,32.828,32.824
DOCKER,cifar10,0.49,200.0,11/22/21 14:09:11.596,11/22/21 14:09:11.401,33.177,33.173
DOCKER,cifar10,0.49,206.7,11/22/21 14:09:11.944,11/22/21 14:09:11.749,33.525,33.521
DOCKER,cifar10,0.5,200.0,11/22/21 14:09:12.295,11/22/21 14:09:12.098,33.876,33.87
DOCKER,cifar10,0.5,100.0,11/22/21 14:09:12.658,11/22/21 14:09:12.449,34.239,34.221
SCLB,yolov4,0.01,100.0,11/22/21 13:07:11.776,11/22/21 13:07:11.581,0.0,0.0
SCLB,yolov4,0.01,100.0,11/22/21 13:07:12.138,11/22/21 13:07:11.941,0.362,0.36
SCLB,yolov4,0.01,100.0,11/22/21 13:07:12.504,11/22/21 13:07:12.309,0.728,0.728
SCLB,yolov4,0.02,100.0,11/22/21 13:07:12.870,11/22/21 13:07:12.675,1.094,1.094
SCLB,yolov4,0.02,93.8,11/22/21 13:07:13.235,11/22/21 13:07:13.038,1.459,1.457
SCLB,yolov4,0.02,100.0,11/22/21 13:07:13.599,11/22/21 13:07:13.407,1.823,1.826
SCLB,yolov4,0.03,100.0,11/22/21 13:07:13.963,11/22/21 13:07:13.767,2.187,2.186
SCLB,yolov4,0.03,100.0,11/22/21 13:07:14.333,11/22/21 13:07:14.138,2.557,2.557
SCLB,yolov4,0.03,100.0,11/22/21 13:07:14.696,11/22/21 13:07:14.501,2.92,2.92
SCLB,yolov4,0.04,100.0,11/22/21 13:07:15.069,11/22/21 13:07:14.872,3.293,3.291
SCLB,yolov4,0.04,100.0,11/22/21 13:07:15.427,11/22/21 13:07:15.236,3.651,3.655
SCLB,yolov4,0.05,100.0,11/22/21 13:07:15.806,11/22/21 13:07:15.604,4.03,4.023
SCLB,yolov4,0.05,100.0,11/22/21 13:07:16.163,11/22/21 13:07:15.972,4.387,4.391
SCLB,yolov4,0.05,100.0,11/22/21 13:07:16.540,11/22/21 13:07:16.336,4.764,4.755
SCLB,yolov4,0.06,100.0,11/22/21 13:07:16.896,11/22/21 13:07:16.707,5.12,5.126
SCLB,yolov4,0.06,100.0,11/22/21 13:07:17.261,11/22/21 13:07:17.064,5.485,5.483
SCLB,yolov4,0.06,100.0,11/22/21 13:07:17.626,11/22/21 13:07:17.434,5.85,5.853
SCLB,yolov4,0.07,100.0,11/22/21 13:07:17.988,11/22/21 13:07:17.795,6.212,6.214
SCLB,yolov4,0.07,100.0,11/22/21 13:07:18.367,11/22/21 13:07:18.165,6.591,6.584
SCLB,yolov4,0.08,100.0,11/22/21 13:07:18.726,11/22/21 13:07:18.534,6.95,6.953
SCLB,yolov4,0.08,100.0,11/22/21 13:07:19.098,11/22/21 13:07:18.897,7.322,7.316
SCLB,yolov4,0.08,100.0,11/22/21 13:07:19.457,11/22/21 13:07:19.267,7.681,7.686
SCLB,yolov4,0.09,100.0,11/22/21 13:07:19.823,11/22/21 13:07:19.627,8.047,8.046
SCLB,yolov4,0.09,100.0,11/22/21 13:07:20.192,11/22/21 13:07:19.997,8.416,8.416
SCLB,yolov4,0.09,93.3,11/22/21 13:07:20.554,11/22/21 13:07:20.360,8.778,8.779
SCLB,yolov4,0.1,93.8,11/22/21 13:07:20.934,11/22/21 13:07:20.731,9.158,9.15
SCLB,yolov4,0.1,100.0,11/22/21 13:07:21.292,11/22/21 13:07:21.101,9.516,9.52
SCLB,yolov4,0.11,100.0,11/22/21 13:07:21.665,11/22/21 13:07:21.462,9.889,9.881
SCLB,yolov4,0.11,100.0,11/22/21 13:07:22.025,11/22/21 13:07:21.834,10.249,10.253
SCLB,yolov4,0.11,100.0,11/22/21 13:07:22.389,11/22/21 13:07:22.194,10.613,10.613
SCLB,yolov4,0.12,93.8,11/22/21 13:07:22.762,11/22/21 13:07:22.564,10.986,10.983
SCLB,yolov4,0.12,100.0,11/22/21 13:07:23.120,11/22/21 13:07:22.929,11.344,11.348
SCLB,yolov4,0.12,93.3,11/22/21 13:07:23.493,11/22/21 13:07:23.292,11.717,11.711
SCLB,yolov4,0.13,100.0,11/22/21 13:07:23.851,11/22/21 13:07:23.662,12.075,12.081
SCLB,yolov4,0.13,100.0,11/22/21 13:07:24.215,11/22/21 13:07:24.020,12.439,12.439
SCLB,yolov4,0.14,93.3,11/22/21 13:07:24.591,11/22/21 13:07:24.391,12.815,12.81
SCLB,yolov4,0.14,93.3,11/22/21 13:07:24.950,11/22/21 13:07:24.758,13.174,13.177
SCLB,yolov4,0.14,100.0,11/22/21 13:07:25.319,11/22/21 13:07:25.119,13.543,13.538
SCLB,yolov4,0.15,93.3,11/22/21 13:07:25.681,11/22/21 13:07:25.490,13.905,13.909
SCLB,yolov4,0.15,100.0,11/22/21 13:07:26.045,11/22/21 13:07:25.851,14.269,14.27
SCLB,yolov4,0.15,100.0,11/22/21 13:07:26.422,11/22/21 13:07:26.221,14.646,14.64
SCLB,yolov4,0.16,100.0,11/22/21 13:07:26.780,11/22/21 13:07:26.590,15.004,15.009
SCLB,yolov4,0.16,100.0,11/22/21 13:07:27.153,11/22/21 13:07:26.951,15.377,15.37
SCLB,yolov4,0.16,100.0,11/22/21 13:07:27.512,11/22/21 13:07:27.323,15.736,15.742
SCLB,yolov4,0.17,100.0,11/22/21 13:07:27.876,11/22/21 13:07:27.681,16.1,16.1
SCLB,yolov4,0.17,93.8,11/22/21 13:07:28.253,11/22/21 13:07:28.052,16.477,16.471
SCLB,yolov4,0.18,100.0,11/22/21 13:07:28.610,11/22/21 13:07:28.419,16.834,16.838
SCLB,yolov4,0.18,100.0,11/22/21 13:07:28.983,11/22/21 13:07:28.781,17.207,17.2
SCLB,yolov4,0.18,100.0,11/22/21 13:07:29.343,11/22/21 13:07:29.154,17.567,17.573
SCLB,yolov4,0.19,100.0,11/22/21 13:07:29.708,11/22/21 13:07:29.512,17.932,17.931
SCLB,yolov4,0.19,93.8,11/22/21 13:07:30.081,11/22/21 13:07:29.882,18.305,18.301
SCLB,yolov4,0.19,100.0,11/22/21 13:07:30.440,11/22/21 13:07:30.248,18.664,18.667
SCLB,yolov4,0.2,100.0,11/22/21 13:07:30.812,11/22/21 13:07:30.611,19.036,19.03
SCLB,yolov4,0.2,100.0,11/22/21 13:07:31.172,11/22/21 13:07:30.982,19.396,19.401
SCLB,yolov4,0.21,100.0,11/22/21 13:07:31.537,11/22/21 13:07:31.341,19.761,19.76
SCLB,yolov4,0.21,100.0,11/22/21 13:07:31.910,11/22/21 13:07:31.711,20.134,20.13
SCLB,yolov4,0.21,100.0,11/22/21 13:07:32.268,11/22/21 13:07:32.077,20.492,20.496
SCLB,yolov4,0.22,100.0,11/22/21 13:07:32.641,11/22/21 13:07:32.440,20.865,20.859
SCLB,yolov4,0.22,100.0,11/22/21 13:07:33.000,11/22/21 13:07:32.811,21.224,21.23
SCLB,yolov4,0.22,100.0,11/22/21 13:07:33.364,11/22/21 13:07:33.168,21.588,21.587
SCLB,yolov4,0.23,100.0,11/22/21 13:07:33.739,11/22/21 13:07:33.540,21.963,21.959
SCLB,yolov4,0.23,100.0,11/22/21 13:07:34.098,11/22/21 13:07:33.906,22.322,22.325
SCLB,yolov4,0.24,93.3,11/22/21 13:07:34.470,11/22/21 13:07:34.269,22.694,22.688
SCLB,yolov4,0.24,100.0,11/22/21 13:07:34.828,11/22/21 13:07:34.639,23.052,23.058
SCLB,yolov4,0.24,93.8,11/22/21 13:07:35.193,11/22/21 13:07:34.997,23.417,23.416
SCLB,yolov4,0.25,93.3,11/22/21 13:07:35.568,11/22/21 13:07:35.368,23.792,23.787
SCLB,yolov4,0.25,100.0,11/22/21 13:07:35.926,11/22/21 13:07:35.735,24.15,24.154
SCLB,yolov4,0.25,100.0,11/22/21 13:07:36.299,11/22/21 13:07:36.097,24.523,24.516
SCLB,yolov4,0.26,100.0,11/22/21 13:07:36.658,11/22/21 13:07:36.469,24.882,24.888
SCLB,yolov4,0.26,100.0,11/22/21 13:07:37.023,11/22/21 13:07:36.826,25.247,25.245
SCLB,yolov4,0.27,100.0,11/22/21 13:07:37.396,11/22/21 13:07:37.198,25.62,25.617
SCLB,yolov4,0.27,100.0,11/22/21 13:07:37.754,11/22/21 13:07:37.563,25.978,25.982
SCLB,yolov4,0.27,100.0,11/22/21 13:07:38.127,11/22/21 13:07:37.925,26.351,26.344
SCLB,yolov4,0.28,100.0,11/22/21 13:07:38.486,11/22/21 13:07:38.297,26.71,26.716
SCLB,yolov4,0.28,100.0,11/22/21 13:07:38.852,11/22/21 13:07:38.655,27.076,27.074
SCLB,yolov4,0.28,100.0,11/22/21 13:07:39.227,11/22/21 13:07:39.028,27.451,27.447
SCLB,yolov4,0.29,100.0,11/22/21 13:07:39.586,11/22/21 13:07:39.395,27.81,27.814
SCLB,yolov4,0.29,87.5,11/22/21 13:07:39.965,11/22/21 13:07:39.760,28.189,28.179
SCLB,yolov4,0.29,100.0,11/22/21 13:07:40.326,11/22/21 13:07:40.136,28.55,28.555
SCLB,yolov4,0.3,100.0,11/22/21 13:07:40.690,11/22/21 13:07:40.496,28.914,28.915
SCLB,yolov4,0.3,87.5,11/22/21 13:07:41.062,11/22/21 13:07:40.865,29.286,29.284
SCLB,yolov4,0.31,100.0,11/22/21 13:07:41.420,11/22/21 13:07:41.229,29.644,29.648
SCLB,yolov4,0.31,100.0,11/22/21 13:07:41.793,11/22/21 13:07:41.592,30.017,30.011
SCLB,yolov4,0.31,100.0,11/22/21 13:07:42.152,11/22/21 13:07:41.963,30.376,30.382
SCLB,yolov4,0.32,100.0,11/22/21 13:07:42.516,11/22/21 13:07:42.321,30.74,30.74
SCLB,yolov4,0.32,100.0,11/22/21 13:07:42.891,11/22/21 13:07:42.692,31.115,31.111
SCLB,yolov4,0.32,100.0,11/22/21 13:07:43.249,11/22/21 13:07:43.058,31.473,31.477
SCLB,yolov4,0.33,100.0,11/22/21 13:07:43.622,11/22/21 13:07:43.420,31.846,31.839
SCLB,yolov4,0.33,93.3,11/22/21 13:07:43.982,11/22/21 13:07:43.793,32.206,32.212
SCLB,yolov4,0.34,93.3,11/22/21 13:07:44.347,11/22/21 13:07:44.150,32.571,32.569
SCLB,yolov4,0.34,100.0,11/22/21 13:07:44.721,11/22/21 13:07:44.522,32.945,32.941
SCLB,yolov4,0.34,100.0,11/22/21 13:07:45.079,11/22/21 13:07:44.888,33.303,33.307
SCLB,yolov4,0.35,100.0,11/22/21 13:07:45.453,11/22/21 13:07:45.251,33.677,33.67
SCLB,yolov4,0.35,100.0,11/22/21 13:07:45.813,11/22/21 13:07:45.623,34.037,34.042
SCLB,yolov4,0.35,100.0,11/22/21 13:07:46.179,11/22/21 13:07:45.984,34.403,34.403
SCLB,yolov4,0.36,93.8,11/22/21 13:07:46.550,11/22/21 13:07:46.354,34.774,34.773
SCLB,yolov4,0.36,100.0,11/22/21 13:07:46.908,11/22/21 13:07:46.717,35.132,35.136
SCLB,yolov4,0.37,100.0,11/22/21 13:07:47.283,11/22/21 13:07:47.080,35.507,35.499
SCLB,yolov4,0.37,93.8,11/22/21 13:07:47.641,11/22/21 13:07:47.452,35.865,35.871
SCLB,yolov4,0.37,100.0,11/22/21 13:07:48.007,11/22/21 13:07:47.811,36.231,36.23
SCLB,yolov4,0.38,93.3,11/22/21 13:07:48.377,11/22/21 13:07:48.181,36.601,36.6
SCLB,yolov4,0.38,100.0,11/22/21 13:07:48.736,11/22/21 13:07:48.544,36.96,36.963
SCLB,yolov4,0.38,87.5,11/22/21 13:07:49.115,11/22/21 13:07:48.910,37.339,37.329
SCLB,yolov4,0.39,93.8,11/22/21 13:07:49.473,11/22/21 13:07:49.283,37.697,37.702
SCLB,yolov4,0.39,100.0,11/22/21 13:07:49.837,11/22/21 13:07:49.642,38.061,38.061
SCLB,yolov4,0.39,100.0,11/22/21 13:07:50.205,11/22/21 13:07:50.011,38.429,38.43
SCLB,yolov4,0.4,100.0,11/22/21 13:07:50.565,11/22/21 13:07:50.373,38.789,38.792
SCLB,yolov4,0.4,100.0,11/22/21 13:07:50.943,11/22/21 13:07:50.738,39.167,39.157
SCLB,yolov4,0.41,93.8,11/22/21 13:07:51.301,11/22/21 13:07:51.112,39.525,39.531
SCLB,yolov4,0.41,100.0,11/22/21 13:07:51.666,11/22/21 13:07:51.471,39.89,39.89
SCLB,yolov4,0.41,100.0,11/22/21 13:07:52.034,11/22/21 13:07:51.840,40.258,40.259
SCLB,yolov4,0.42,100.0,11/22/21 13:07:52.394,11/22/21 13:07:52.201,40.618,40.62
SCLB,yolov4,0.42,100.0,11/22/21 13:07:52.771,11/22/21 13:07:52.568,40.995,40.987
SCLB,yolov4,0.42,100.0,11/22/21 13:07:53.129,11/22/21 13:07:52.940,41.353,41.359
SCLB,yolov4,0.43,93.8,11/22/21 13:07:53.494,11/22/21 13:07:53.298,41.718,41.717
SCLB,yolov4,0.43,100.0,11/22/21 13:07:53.862,11/22/21 13:07:53.668,42.086,42.087
SCLB,yolov4,0.44,100.0,11/22/21 13:07:54.222,11/22/21 13:07:54.030,42.446,42.449
SCLB,yolov4,0.44,100.0,11/22/21 13:07:54.599,11/22/21 13:07:54.395,42.823,42.814
SCLB,yolov4,0.44,100.0,11/22/21 13:07:54.957,11/22/21 13:07:54.768,43.181,43.187
SCLB,yolov4,0.45,100.0,11/22/21 13:07:55.322,11/22/21 13:07:55.127,43.546,43.546
SCLB,yolov4,0.45,100.0,11/22/21 13:07:55.691,11/22/21 13:07:55.496,43.915,43.915
SCLB,yolov4,0.45,100.0,11/22/21 13:07:56.053,11/22/21 13:07:55.859,44.277,44.278
SCLB,yolov4,0.46,100.0,11/22/21 13:07:56.432,11/22/21 13:07:56.228,44.656,44.647
SCLB,yolov4,0.46,100.0,11/22/21 13:07:56.789,11/22/21 13:07:56.599,45.013,45.018
SCLB,yolov4,0.46,100.0,11/22/21 13:07:57.156,11/22/21 13:07:56.957,45.38,45.376
SCLB,yolov4,0.47,100.0,11/22/21 13:07:57.521,11/22/21 13:07:57.328,45.745,45.747
SCLB,yolov4,0.47,93.8,11/22/21 13:07:57.883,11/22/21 13:07:57.689,46.107,46.108
SCLB,yolov4,0.48,100.0,11/22/21 13:07:58.262,11/22/21 13:07:58.061,46.486,46.48
SCLB,yolov4,0.48,100.0,11/22/21 13:07:58.621,11/22/21 13:07:58.430,46.845,46.849
SCLB,yolov4,0.48,100.0,11/22/21 13:07:58.993,11/22/21 13:07:58.791,47.217,47.21
SCLB,yolov4,0.49,93.3,11/22/21 13:07:59.353,11/22/21 13:07:59.162,47.577,47.581
SCLB,yolov4,0.49,100.0,11/22/21 13:07:59.718,11/22/21 13:07:59.522,47.942,47.941
SCLB,yolov4,0.49,93.8,11/22/21 13:08:00.093,11/22/21 13:07:59.893,48.317,48.312
SCLB,yolov4,0.5,100.0,11/22/21 13:08:00.450,11/22/21 13:08:00.259,48.674,48.678
SCLB,yolov4,0.5,93.3,11/22/21 13:08:00.823,11/22/21 13:08:00.621,49.047,49.04
SCLB,yolov4,0.51,100.0,11/22/21 13:08:01.183,11/22/21 13:08:00.993,49.407,49.412
SCLB,yolov4,0.51,100.0,11/22/21 13:08:01.554,11/22/21 13:08:01.356,49.778,49.775
SCLB,yolov4,0.51,100.0,11/22/21 13:08:01.925,11/22/21 13:08:01.730,50.149,50.149
SCLB,yolov4,0.52,100.0,11/22/21 13:08:02.285,11/22/21 13:08:02.093,50.509,50.512
SCLB,yolov4,0.52,100.0,11/22/21 13:08:02.660,11/22/21 13:08:02.457,50.884,50.876
SCLB,yolov4,0.52,93.8,11/22/21 13:08:03.023,11/22/21 13:08:02.833,51.247,51.252
SCLB,yolov4,0.53,100.0,11/22/21 13:08:03.387,11/22/21 13:08:03.192,51.611,51.611
SCLB,yolov4,0.53,100.0,11/22/21 13:08:03.755,11/22/21 13:08:03.561,51.979,51.98
SCLB,yolov4,0.53,100.0,11/22/21 13:08:04.114,11/22/21 13:08:03.923,52.338,52.342
SCLB,yolov4,0.54,100.0,11/22/21 13:08:04.492,11/22/21 13:08:04.288,52.716,52.707
SCLB,yolov4,0.54,100.0,11/22/21 13:08:04.851,11/22/21 13:08:04.661,53.075,53.08
SCLB,yolov4,0.55,100.0,11/22/21 13:08:05.217,11/22/21 13:08:05.020,53.441,53.439
SCLB,yolov4,0.55,93.3,11/22/21 13:08:05.584,11/22/21 13:08:05.390,53.808,53.809
SCLB,yolov4,0.55,100.0,11/22/21 13:08:05.944,11/22/21 13:08:05.752,54.168,54.171
SCLB,yolov4,0.56,100.0,11/22/21 13:08:06.323,11/22/21 13:08:06.120,54.547,54.539
SCLB,yolov4,0.56,93.3,11/22/21 13:08:06.681,11/22/21 13:08:06.491,54.905,54.91
SCLB,yolov4,0.56,100.0,11/22/21 13:08:07.048,11/22/21 13:08:06.850,55.272,55.269
SCLB,yolov4,0.57,100.0,11/22/21 13:08:07.412,11/22/21 13:08:07.219,55.636,55.638
SCLB,yolov4,0.57,100.0,11/22/21 13:08:07.775,11/22/21 13:08:07.581,55.999,56.0
SCLB,yolov4,0.58,93.8,11/22/21 13:08:08.155,11/22/21 13:08:07.953,56.379,56.372
SCLB,yolov4,0.58,100.0,11/22/21 13:08:08.513,11/22/21 13:08:08.322,56.737,56.741
SCLB,yolov4,0.58,93.3,11/22/21 13:08:08.883,11/22/21 13:08:08.683,57.107,57.102
SCLB,yolov4,0.59,100.0,11/22/21 13:08:09.244,11/22/21 13:08:09.054,57.468,57.473
SCLB,yolov4,0.59,100.0,11/22/21 13:08:09.609,11/22/21 13:08:09.414,57.833,57.833
SCLB,yolov4,0.59,93.3,11/22/21 13:08:09.985,11/22/21 13:08:09.785,58.209,58.204
SCLB,yolov4,0.6,100.0,11/22/21 13:08:10.345,11/22/21 13:08:10.153,58.569,58.572
SCLB,yolov4,0.6,100.0,11/22/21 13:08:10.718,11/22/21 13:08:10.517,58.942,58.936
SCLB,yolov4,0.6,100.0,11/22/21 13:08:11.079,11/22/21 13:08:10.888,59.303,59.307
DOCKER,yolov4,0.0,100.0,11/22/21 14:31:18.291,11/22/21 14:31:18.099,0.0,0.0
DOCKER,yolov4,0.01,93.3,11/22/21 14:31:18.630,11/22/21 14:31:18.440,0.339,0.341
DOCKER,yolov4,0.01,100.0,11/22/21 14:31:18.967,11/22/21 14:31:18.779,0.676,0.68
DOCKER,yolov4,0.01,106.7,11/22/21 14:31:19.305,11/22/21 14:31:19.116,1.014,1.017
DOCKER,yolov4,0.01,93.8,11/22/21 14:31:19.642,11/22/21 14:31:19.452,1.351,1.353
DOCKER,yolov4,0.02,153.3,11/22/21 14:31:19.996,11/22/21 14:31:19.806,1.705,1.707
DOCKER,yolov4,0.02,206.7,11/22/21 14:31:20.351,11/22/21 14:31:20.153,2.06,2.054
DOCKER,yolov4,0.03,206.7,11/22/21 14:31:20.707,11/22/21 14:31:20.508,2.416,2.409
DOCKER,yolov4,0.03,206.7,11/22/21 14:31:21.061,11/22/21 14:31:20.863,2.77,2.764
DOCKER,yolov4,0.04,206.7,11/22/21 14:31:21.416,11/22/21 14:31:21.218,3.125,3.119
DOCKER,yolov4,0.04,200.0,11/22/21 14:31:21.771,11/22/21 14:31:21.573,3.48,3.474
DOCKER,yolov4,0.05,206.7,11/22/21 14:31:22.126,11/22/21 14:31:21.928,3.835,3.829
DOCKER,yolov4,0.05,193.3,11/22/21 14:31:22.480,11/22/21 14:31:22.282,4.189,4.183
