depl,model,rss(kb),vsz(kb),timestamp,time
DOCKER,mnist,422496,100280,11/22/21 14:27:45.575,30.439
DOCKER,mnist,422496,100280,11/22/21 14:27:45.919,30.783
DOCKER,mnist,422496,100280,11/22/21 14:27:46.265,31.129
DOCKER,mnist,422496,100280,11/22/21 14:27:46.612,31.476
DOCKER,mnist,422496,100280,11/22/21 14:27:46.958,31.822
DOCKER,mnist,422496,100280,11/22/21 14:27:47.303,32.167
DOCKER,mnist,422496,100280,11/22/21 14:27:47.648,32.512
DOCKER,mnist,422496,100280,11/22/21 14:27:47.994,32.858
DOCKER,mnist,422496,100280,11/22/21 14:27:48.339,33.203
DOCKER,mnist,422496,100280,11/22/21 14:27:48.685,33.549
DOCKER,mnist,422496,100280,11/22/21 14:27:49.030,33.894
DOCKER,mnist,422496,100280,11/22/21 14:27:49.376,34.24
DOCKER,mnist,422496,100280,11/22/21 14:27:49.721,34.585
DOCKER,mnist,422496,100280,11/22/21 14:27:50.068,34.932
DOCKER,mnist,422496,100280,11/22/21 14:27:50.416,35.28
DOCKER,mnist,422496,100280,11/22/21 14:27:50.761,35.625
DOCKER,mnist,422496,100280,11/22/21 14:27:51.108,35.972
DOCKER,mnist,422496,100280,11/22/21 14:27:51.453,36.317
DOCKER,mnist,422496,100280,11/22/21 14:27:51.798,36.662
DOCKER,mnist,422496,100280,11/22/21 14:27:52.143,37.007
DOCKER,mnist,422496,100280,11/22/21 14:27:52.489,37.353
DOCKER,mnist,422496,100280,11/22/21 14:27:52.837,37.701
DOCKER,mnist,422496,100280,11/22/21 14:27:53.184,38.048
DOCKER,mnist,422496,100280,11/22/21 14:27:53.530,38.394
DOCKER,mnist,422496,100280,11/22/21 14:27:53.876,38.74
DOCKER,mnist,422496,100280,11/22/21 14:27:54.221,39.085
DOCKER,mnist,422496,100280,11/22/21 14:27:54.570,39.434
DOCKER,mnist,422496,100280,11/22/21 14:27:54.915,39.779
DOCKER,mnist,422496,100280,11/22/21 14:27:55.261,40.125
DOCKER,mnist,422496,100280,11/22/21 14:27:55.609,40.473
DOCKER,mnist,422496,100280,11/22/21 14:27:55.955,40.819
DOCKER,mnist,422496,100280,11/22/21 14:27:56.301,41.165
DOCKER,mnist,422496,100280,11/22/21 14:27:56.647,41.511
DOCKER,mnist,422496,100280,11/22/21 14:27:56.992,41.856
DOCKER,mnist,422496,100280,11/22/21 14:27:57.337,42.201
DOCKER,mnist,422496,100280,11/22/21 14:27:57.682,42.546
DOCKER,mnist,422496,100280,11/22/21 14:27:58.028,42.892
DOCKER,mnist,422496,100280,11/22/21 14:27:58.373,43.237
DOCKER,mnist,422496,100280,11/22/21 14:27:58.720,43.584
DOCKER,mnist,422496,100280,11/22/21 14:27:59.065,43.929
DOCKER,mnist,422496,100280,11/22/21 14:27:59.413,44.277
DOCKER,mnist,422496,100280,11/22/21 14:27:59.760,44.624
DOCKER,mnist,422496,100280,11/22/21 14:28:00.105,44.969
DOCKER,mnist,422496,100280,11/22/21 14:28:00.452,45.316
DOCKER,mnist,422496,100280,11/22/21 14:28:00.797,45.661
DOCKER,mnist,422496,100280,11/22/21 14:28:01.144,46.008
DOCKER,mnist,422496,100280,11/22/21 14:28:01.490,46.354
DOCKER,mnist,422496,100280,11/22/21 14:28:01.835,46.699
DOCKER,mnist,422496,100280,11/22/21 14:28:02.181,47.045
DOCKER,mnist,412508,91548,11/22/21 14:28:02.527,47.391
DOCKER,cifar10,179356,26980,11/22/21 15:03:30.555,0.0
DOCKER,cifar10,319876,68852,11/22/21 15:03:30.894,0.339
DOCKER,cifar10,325240,73816,11/22/21 15:03:31.231,0.676
DOCKER,cifar10,332812,79952,11/22/21 15:03:31.570,1.015
DOCKER,cifar10,418884,95720,11/22/21 15:03:31.909,1.354
DOCKER,cifar10,418884,95720,11/22/21 15:03:32.258,1.703
DOCKER,cifar10,418884,95720,11/22/21 15:03:32.607,2.052
DOCKER,cifar10,418884,95720,11/22/21 15:03:32.955,2.4
DOCKER,cifar10,418884,95720,11/22/21 15:03:33.303,2.748
DOCKER,cifar10,418884,95720,11/22/21 15:03:33.652,3.097
DOCKER,cifar10,418884,95720,11/22/21 15:03:34.000,3.445
DOCKER,cifar10,418884,95720,11/22/21 15:03:34.348,3.793
DOCKER,cifar10,418884,95720,11/22/21 15:03:34.695,4.14
DOCKER,cifar10,418884,95720,11/22/21 15:03:35.043,4.488
DOCKER,cifar10,418884,95720,11/22/21 15:03:35.391,4.836
DOCKER,cifar10,418884,95720,11/22/21 15:03:35.739,5.184
DOCKER,cifar10,418884,95720,11/22/21 15:03:36.087,5.532
DOCKER,cifar10,418884,95720,11/22/21 15:03:36.437,5.882
DOCKER,cifar10,418884,95720,11/22/21 15:03:36.785,6.23
DOCKER,cifar10,418884,95720,11/22/21 15:03:37.136,6.581
DOCKER,cifar10,418884,95720,11/22/21 15:03:37.484,6.929
DOCKER,cifar10,418884,95720,11/22/21 15:03:37.833,7.278
DOCKER,cifar10,418884,95720,11/22/21 15:03:38.180,7.625
DOCKER,cifar10,418884,95720,11/22/21 15:03:38.531,7.976
DOCKER,cifar10,418884,95720,11/22/21 15:03:38.880,8.325
DOCKER,cifar10,418884,95720,11/22/21 15:03:39.228,8.673
DOCKER,cifar10,418884,95720,11/22/21 15:03:39.576,9.021
DOCKER,cifar10,418884,95720,11/22/21 15:03:39.924,9.369
DOCKER,cifar10,418884,95720,11/22/21 15:03:40.272,9.717
DOCKER,cifar10,418884,95720,11/22/21 15:03:40.619,10.064
DOCKER,cifar10,418884,95720,11/22/21 15:03:40.968,10.413
DOCKER,cifar10,418884,95720,11/22/21 15:03:41.315,10.76
DOCKER,cifar10,418884,95720,11/22/21 15:03:41.663,11.108
DOCKER,cifar10,418884,95720,11/22/21 15:03:42.012,11.457
DOCKER,cifar10,418884,95720,11/22/21 15:03:42.360,11.805
DOCKER,cifar10,418884,95720,11/22/21 15:03:42.709,12.154
DOCKER,cifar10,418884,95720,11/22/21 15:03:43.056,12.501
DOCKER,cifar10,418884,95720,11/22/21 15:03:43.408,12.853
DOCKER,cifar10,418884,95720,11/22/21 15:03:43.756,13.201
DOCKER,cifar10,418884,95720,11/22/21 15:03:44.104,13.549
DOCKER,cifar10,418884,95720,11/22/21 15:03:44.452,13.897
DOCKER,cifar10,418884,95720,11/22/21 15:03:44.800,14.245
DOCKER,cifar10,418884,95720,11/22/21 15:03:45.148,14.593
DOCKER,cifar10,418884,95720,11/22/21 15:03:45.498,14.943
DOCKER,cifar10,418884,95720,11/22/21 15:03:45.848,15.293
DOCKER,cifar10,418884,95720,11/22/21 15:03:46.196,15.641
DOCKER,cifar10,418884,95720,11/22/21 15:03:46.548,15.993
DOCKER,cifar10,418884,95720,11/22/21 15:03:46.896,16.341
DOCKER,cifar10,418884,95720,11/22/21 15:03:47.244,16.689
DOCKER,cifar10,418884,95720,11/22/21 15:03:47.591,17.036
DOCKER,cifar10,418884,95720,11/22/21 15:03:47.939,17.384
DOCKER,cifar10,418884,95720,11/22/21 15:03:48.288,17.733
DOCKER,cifar10,418884,95720,11/22/21 15:03:48.636,18.081
DOCKER,cifar10,418884,95720,11/22/21 15:03:48.984,18.429
DOCKER,cifar10,418884,95720,11/22/21 15:03:49.332,18.777
DOCKER,cifar10,418884,95720,11/22/21 15:03:49.680,19.125
DOCKER,cifar10,418884,95720,11/22/21 15:03:50.028,19.473
DOCKER,cifar10,418884,95720,11/22/21 15:03:50.376,19.821
DOCKER,cifar10,418884,95720,11/22/21 15:03:50.726,20.171
DOCKER,cifar10,418884,95720,11/22/21 15:03:51.076,20.521
DOCKER,cifar10,418884,95720,11/22/21 15:03:51.427,20.872
DOCKER,cifar10,418884,95720,11/22/21 15:03:51.775,21.22
DOCKER,cifar10,418884,95720,11/22/21 15:03:52.123,21.568
DOCKER,cifar10,418884,95720,11/22/21 15:03:52.471,21.916
DOCKER,cifar10,418884,95720,11/22/21 15:03:52.819,22.264
DOCKER,cifar10,418884,95720,11/22/21 15:03:53.167,22.612
DOCKER,cifar10,418884,95720,11/22/21 15:03:53.515,22.96
DOCKER,cifar10,418884,95720,11/22/21 15:03:53.864,23.309
DOCKER,cifar10,418884,95720,11/22/21 15:03:54.212,23.657
DOCKER,cifar10,418884,95720,11/22/21 15:03:54.560,24.005
DOCKER,cifar10,418884,95720,11/22/21 15:03:54.909,24.354
DOCKER,cifar10,418884,95720,11/22/21 15:03:55.256,24.701
DOCKER,cifar10,418884,95720,11/22/21 15:03:55.607,25.052
DOCKER,cifar10,418884,95720,11/22/21 15:03:55.955,25.4
DOCKER,cifar10,418884,95720,11/22/21 15:03:56.305,25.75
DOCKER,cifar10,418884,95720,11/22/21 15:03:56.656,26.101
DOCKER,cifar10,418884,95720,11/22/21 15:03:57.004,26.449
DOCKER,cifar10,418884,95720,11/22/21 15:03:57.354,26.799
DOCKER,cifar10,418884,95720,11/22/21 15:03:57.702,27.147
DOCKER,cifar10,418884,95720,11/22/21 15:03:58.050,27.495
DOCKER,cifar10,418884,95720,11/22/21 15:03:58.398,27.843
DOCKER,cifar10,418884,95720,11/22/21 15:03:58.747,28.192
DOCKER,cifar10,418884,95720,11/22/21 15:03:59.095,28.54
DOCKER,cifar10,418884,95720,11/22/21 15:03:59.444,28.889
DOCKER,cifar10,418884,95720,11/22/21 15:03:59.795,29.24
DOCKER,cifar10,418884,95720,11/22/21 15:04:00.143,29.588
DOCKER,cifar10,418884,95720,11/22/21 15:04:00.492,29.937
DOCKER,cifar10,418884,95720,11/22/21 15:04:00.840,30.285
DOCKER,cifar10,418884,95720,11/22/21 15:04:01.191,30.636
DOCKER,cifar10,418884,95720,11/22/21 15:04:01.540,30.985
DOCKER,cifar10,418884,95720,11/22/21 15:04:01.888,31.333
DOCKER,cifar10,418884,95720,11/22/21 15:04:02.236,31.681
DOCKER,cifar10,418884,95720,11/22/21 15:04:02.584,32.029
DOCKER,cifar10,418884,95720,11/22/21 15:04:02.932,32.377
DOCKER,cifar10,418884,95720,11/22/21 15:04:03.281,32.726
DOCKER,cifar10,418884,95720,11/22/21 15:04:03.633,33.078
DOCKER,cifar10,418884,95720,11/22/21 15:04:03.985,33.43
DOCKER,cifar10,416320,95260,11/22/21 15:04:04.337,33.782
SCLB,emotion,165944,73112,11/22/21 13:31:48.185,0.0
SCLB,emotion,166540,73640,11/22/21 13:31:48.559,0.374
SCLB,emotion,167120,74168,11/22/21 13:31:48.934,0.749
SCLB,emotion,167568,74960,11/22/21 13:31:49.309,1.124
SCLB,emotion,168168,75488,11/22/21 13:31:49.683,1.498
SCLB,emotion,168768,76016,11/22/21 13:31:50.058,1.873
SCLB,emotion,169344,76544,11/22/21 13:31:50.433,2.248
SCLB,emotion,169944,77072,11/22/21 13:31:50.808,2.623
SCLB,emotion,170392,77600,11/22/21 13:31:51.182,2.997
SCLB,emotion,170968,78128,11/22/21 13:31:51.557,3.372
SCLB,emotion,171568,78656,11/22/21 13:31:51.931,3.746
SCLB,emotion,172148,79448,11/22/21 13:31:52.305,4.12
SCLB,emotion,172744,79976,11/22/21 13:31:52.679,4.494
SCLB,emotion,173196,80504,11/22/21 13:31:53.054,4.869
SCLB,emotion,173792,81032,11/22/21 13:31:53.430,5.245
SCLB,emotion,174392,81560,11/22/21 13:31:53.802,5.617
SCLB,emotion,174968,82088,11/22/21 13:31:54.175,5.99
SCLB,emotion,175568,82616,11/22/21 13:31:54.552,6.367
SCLB,emotion,176016,83144,11/22/21 13:31:54.927,6.742
SCLB,emotion,176596,83936,11/22/21 13:31:55.301,7.116
SCLB,emotion,177196,84464,11/22/21 13:31:55.675,7.49
SCLB,emotion,177772,84992,11/22/21 13:31:56.050,7.865
SCLB,emotion,178372,85520,11/22/21 13:31:56.424,8.239
SCLB,emotion,178820,86048,11/22/21 13:31:56.797,8.612
SCLB,emotion,179420,86576,11/22/21 13:31:57.170,8.985
SCLB,emotion,180016,87104,11/22/21 13:31:57.544,9.359
SCLB,emotion,180596,87632,11/22/21 13:31:57.920,9.735
SCLB,emotion,181044,88424,11/22/21 13:31:58.293,10.108
SCLB,emotion,181624,88952,11/22/21 13:31:58.667,10.482
SCLB,emotion,182220,89480,11/22/21 13:31:59.041,10.856
SCLB,emotion,182820,90008,11/22/21 13:31:59.418,11.233
SCLB,emotion,183396,90536,11/22/21 13:31:59.792,11.607
SCLB,emotion,183996,91064,11/22/21 13:32:00.167,11.982
SCLB,emotion,184444,91592,11/22/21 13:32:00.541,12.356
SCLB,emotion,185044,92120,11/22/21 13:32:00.915,12.73
SCLB,emotion,185624,92912,11/22/21 13:32:01.288,13.103
SCLB,emotion,186220,93440,11/22/21 13:32:01.663,13.478
SCLB,emotion,186672,93968,11/22/21 13:32:02.037,13.852
SCLB,emotion,187248,94496,11/22/21 13:32:02.411,14.226
SCLB,emotion,187848,95024,11/22/21 13:32:02.784,14.599
SCLB,emotion,188444,95552,11/22/21 13:32:03.157,14.972
SCLB,emotion,189024,96080,11/22/21 13:32:03.532,15.347
SCLB,emotion,189472,96608,11/22/21 13:32:03.906,15.721
SCLB,emotion,190072,97400,11/22/21 13:32:04.280,16.095
SCLB,emotion,190672,97928,11/22/21 13:32:04.655,16.47
SCLB,emotion,191248,98456,11/22/21 13:32:05.029,16.844
SCLB,emotion,191848,98984,11/22/21 13:32:05.403,17.218
SCLB,emotion,192296,99512,11/22/21 13:32:05.777,17.592
SCLB,emotion,192872,100040,11/22/21 13:32:06.151,17.966
SCLB,emotion,193472,100568,11/22/21 13:32:06.526,18.341
SCLB,emotion,194052,101096,11/22/21 13:32:06.901,18.716
SCLB,emotion,194648,101888,11/22/21 13:32:07.274,19.089
SCLB,emotion,195100,102416,11/22/21 13:32:07.647,19.462
SCLB,emotion,195696,102944,11/22/21 13:32:08.021,19.836
SCLB,emotion,196296,103472,11/22/21 13:32:08.395,20.21
SCLB,emotion,196872,104000,11/22/21 13:32:08.770,20.585
SCLB,emotion,197324,104528,11/22/21 13:32:09.142,20.957
SCLB,emotion,197920,105056,11/22/21 13:32:09.517,21.332
SCLB,emotion,198500,105848,11/22/21 13:32:09.893,21.708
SCLB,emotion,199100,106376,11/22/21 13:32:10.267,22.082
SCLB,emotion,199676,106904,11/22/21 13:32:10.641,22.456
SCLB,emotion,200276,107432,11/22/21 13:32:11.016,22.831
SCLB,emotion,200724,107960,11/22/21 13:32:11.390,23.205
SCLB,emotion,201324,108488,11/22/21 13:32:11.765,23.58
SCLB,emotion,201920,109016,11/22/21 13:32:12.138,23.953
SCLB,emotion,202500,109544,11/22/21 13:32:12.513,24.328
SCLB,emotion,202948,110336,11/22/21 13:32:12.887,24.702
SCLB,emotion,203784,111092,11/22/21 13:32:13.261,25.076
SCLB,emotion,204764,111968,11/22/21 13:32:13.634,25.449
SCLB,emotion,205812,112996,11/22/21 13:32:14.008,25.823
SCLB,emotion,206688,114020,11/22/21 13:32:14.383,26.198
SCLB,emotion,207736,115044,11/22/21 13:32:14.760,26.575
SCLB,emotion,208716,115944,11/22/21 13:32:15.136,26.951
SCLB,emotion,209764,116968,11/22/21 13:32:15.513,27.328
SCLB,emotion,210728,117844,11/22/21 13:32:15.889,27.704
SCLB,emotion,211624,118872,11/22/21 13:32:16.266,28.081
SCLB,emotion,212672,119896,11/22/21 13:32:16.643,28.458
SCLB,emotion,213696,120920,11/22/21 13:32:17.022,28.837
SCLB,emotion,214680,121820,11/22/21 13:32:17.398,29.213
SCLB,emotion,215576,122844,11/22/21 13:32:17.771,29.586
SCLB,emotion,216600,123868,11/22/21 13:32:18.145,29.96
SCLB,emotion,217584,124744,11/22/21 13:32:18.521,30.336
SCLB,emotion,218480,125792,11/22/21 13:32:18.896,30.711
SCLB,emotion,219528,126796,11/22/21 13:32:19.271,31.086
SCLB,emotion,220492,127696,11/22/21 13:32:19.646,31.461
SCLB,emotion,221536,128720,11/22/21 13:32:20.021,31.836
SCLB,emotion,222436,129744,11/22/21 13:32:20.394,32.209
SCLB,emotion,223460,130772,11/22/21 13:32:20.767,32.582
SCLB,emotion,224444,131668,11/22/21 13:32:21.140,32.955
SCLB,emotion,225488,132692,11/22/21 13:32:21.515,33.33
SCLB,emotion,226300,133568,11/22/21 13:32:21.890,33.705
SCLB,emotion,227348,134596,11/22/21 13:32:22.264,34.079
SCLB,emotion,228396,135620,11/22/21 13:32:22.637,34.452
SCLB,emotion,229444,136648,11/22/21 13:32:23.010,34.825
SCLB,emotion,230256,137544,11/22/21 13:32:23.384,35.199
SCLB,emotion,231300,138568,11/22/21 13:32:23.760,35.575
SCLB,emotion,232284,139444,11/22/21 13:32:24.135,35.95
SCLB,emotion,233308,140472,11/22/21 13:32:24.508,36.323
SCLB,emotion,234208,141496,11/22/21 13:32:24.886,36.701
SCLB,emotion,235188,142392,11/22/21 13:32:25.259,37.074
SCLB,emotion,236216,143420,11/22/21 13:32:25.632,37.447
SCLB,emotion,237112,144444,11/22/21 13:32:26.007,37.822
SCLB,emotion,238096,145320,11/22/21 13:32:26.381,38.196
SCLB,emotion,239144,146348,11/22/21 13:32:26.754,38.569
SCLB,emotion,240168,147372,11/22/21 13:32:27.128,38.943
SCLB,emotion,241000,148268,11/22/21 13:32:27.502,39.317
SCLB,emotion,242048,149372,11/22/21 13:32:27.877,39.692
SCLB,emotion,243072,150164,11/22/21 13:32:28.251,40.066
SCLB,emotion,244120,151220,11/22/21 13:32:28.626,40.441
SCLB,emotion,245084,152276,11/22/21 13:32:29.000,40.815
SCLB,emotion,245980,153332,11/22/21 13:32:29.373,41.188
SCLB,emotion,247028,154124,11/22/21 13:32:29.748,41.563
SCLB,emotion,248072,155180,11/22/21 13:32:30.123,41.938
SCLB,emotion,249056,156236,11/22/21 13:32:30.499,42.314
SCLB,emotion,249932,157292,11/22/21 13:32:30.872,42.687
SCLB,emotion,250980,158084,11/22/21 13:32:31.246,43.061
SCLB,emotion,252024,159140,11/22/21 13:32:31.621,43.436
SCLB,emotion,252988,160196,11/22/21 13:32:31.995,43.81
SCLB,emotion,254036,161252,11/22/21 13:32:32.370,44.185
SCLB,emotion,254912,162044,11/22/21 13:32:32.744,44.559
SCLB,emotion,255956,163100,11/22/21 13:32:33.117,44.932
SCLB,emotion,256940,164156,11/22/21 13:32:33.492,45.307
SCLB,emotion,257988,165212,11/22/21 13:32:33.866,45.681
SCLB,emotion,258884,166268,11/22/21 13:32:34.241,46.056
SCLB,emotion,259908,167060,11/22/21 13:32:34.615,46.43
SCLB,emotion,260956,168116,11/22/21 13:32:34.996,46.811
SCLB,emotion,261920,169172,11/22/21 13:32:35.370,47.185
SCLB,emotion,262964,170228,11/22/21 13:32:35.743,47.558
SCLB,emotion,263864,171020,11/22/21 13:32:36.117,47.932
SCLB,emotion,264824,172076,11/22/21 13:32:36.492,48.307
SCLB,emotion,265872,173132,11/22/21 13:32:36.866,48.681
SCLB,emotion,266916,174188,11/22/21 13:32:37.241,49.056
SCLB,emotion,267964,174980,11/22/21 13:32:37.616,49.431
SCLB,emotion,268796,176036,11/22/21 13:32:37.990,49.805
SCLB,emotion,269824,177092,11/22/21 13:32:38.363,50.178
SCLB,emotion,270872,178148,11/22/21 13:32:38.737,50.552
SCLB,emotion,271896,179204,11/22/21 13:32:39.111,50.926
SCLB,emotion,272944,179996,11/22/21 13:32:39.486,51.301
SCLB,emotion,273776,181052,11/22/21 13:32:39.860,51.675
SCLB,emotion,274800,182108,11/22/21 13:32:40.233,52.048
SCLB,emotion,275848,182900,11/22/21 13:32:40.609,52.424
SCLB,emotion,276896,183956,11/22/21 13:32:40.983,52.798
SCLB,emotion,277728,185012,11/22/21 13:32:41.357,53.172
SCLB,emotion,278756,186068,11/22/21 13:32:41.732,53.547
SCLB,emotion,279800,187124,11/22/21 13:32:42.105,53.92
SCLB,emotion,280784,187916,11/22/21 13:32:42.478,54.293
SCLB,emotion,281808,188972,11/22/21 13:32:42.854,54.669
SCLB,emotion,282708,190028,11/22/21 13:32:43.228,55.043
SCLB,emotion,283752,191084,11/22/21 13:32:43.601,55.416
SCLB,emotion,284780,191876,11/22/21 13:32:43.976,55.791
SCLB,emotion,285764,192932,11/22/21 13:32:44.348,56.163
SCLB,emotion,286660,193988,11/22/21 13:32:44.722,56.537
SCLB,emotion,258344,165676,11/22/21 13:32:45.100,56.915
SCLB,mnist,157508,64212,11/22/21 13:03:05.397,0.0
SCLB,mnist,159360,66060,11/22/21 13:03:05.755,0.358
SCLB,mnist,161084,67908,11/22/21 13:03:06.112,0.715
SCLB,mnist,162940,69756,11/22/21 13:03:06.469,1.072
SCLB,mnist,164660,71604,11/22/21 13:03:06.828,1.431
SCLB,mnist,166516,73188,11/22/21 13:03:07.185,1.788
SCLB,mnist,168240,75036,11/22/21 13:03:07.542,2.145
SCLB,mnist,169960,76884,11/22/21 13:03:07.899,2.502
SCLB,mnist,171816,78732,11/22/21 13:03:08.256,2.859
SCLB,mnist,173540,80316,11/22/21 13:03:08.614,3.217
SCLB,mnist,175392,82164,11/22/21 13:03:08.970,3.573
SCLB,mnist,177116,84012,11/22/21 13:03:09.328,3.931
SCLB,mnist,178972,85860,11/22/21 13:03:09.685,4.288
SCLB,mnist,151180,57912,11/22/21 13:03:10.045,4.648
SCLB,mnist,181932,88800,11/22/21 13:03:10.409,5.012
SCLB,mnist,183784,90648,11/22/21 13:03:10.766,5.369
SCLB,mnist,185640,92496,11/22/21 13:03:11.122,5.725
SCLB,mnist,187364,94080,11/22/21 13:03:11.479,6.082
SCLB,mnist,189220,95928,11/22/21 13:03:11.836,6.439
SCLB,mnist,190940,97776,11/22/21 13:03:12.193,6.796
SCLB,mnist,192796,99624,11/22/21 13:03:12.550,7.153
SCLB,mnist,194652,101472,11/22/21 13:03:12.907,7.51
SCLB,mnist,196372,103320,11/22/21 13:03:13.264,7.867
SCLB,mnist,198228,105168,11/22/21 13:03:13.620,8.223
SCLB,mnist,200084,106752,11/22/21 13:03:13.977,8.58
SCLB,mnist,201804,108600,11/22/21 13:03:14.334,8.937
SCLB,mnist,203660,110448,11/22/21 13:03:14.691,9.294
SCLB,mnist,205252,112120,11/22/21 13:03:15.048,9.651
SCLB,mnist,207104,113964,11/22/21 13:03:15.402,10.005
SCLB,mnist,208828,115548,11/22/21 13:03:15.760,10.363
SCLB,mnist,210684,117396,11/22/21 13:03:16.117,10.72
SCLB,mnist,212404,119244,11/22/21 13:03:16.474,11.077
SCLB,mnist,214260,121092,11/22/21 13:03:16.833,11.436
SCLB,mnist,216116,122940,11/22/21 13:03:17.190,11.793
SCLB,mnist,217840,124788,11/22/21 13:03:17.547,12.15
SCLB,mnist,219692,126636,11/22/21 13:03:17.905,12.508
SCLB,mnist,221548,128220,11/22/21 13:03:18.262,12.865
SCLB,mnist,223272,130068,11/22/21 13:03:18.620,13.223
SCLB,mnist,225124,131916,11/22/21 13:03:18.977,13.58
SCLB,mnist,226980,133764,11/22/21 13:03:19.334,13.937
SCLB,mnist,228704,135612,11/22/21 13:03:19.691,14.294
SCLB,mnist,230292,137228,11/22/21 13:03:20.048,14.651
SCLB,mnist,232148,139076,11/22/21 13:03:20.404,15.007
SCLB,mnist,234004,140660,11/22/21 13:03:20.762,15.365
SCLB,mnist,235724,142508,11/22/21 13:03:21.120,15.723
SCLB,mnist,237580,144356,11/22/21 13:03:21.477,16.08
SCLB,mnist,239436,146204,11/22/21 13:03:21.836,16.439
SCLB,mnist,241160,148052,11/22/21 13:03:22.192,16.795
SCLB,mnist,243012,149900,11/22/21 13:03:22.549,17.152
SCLB,mnist,244736,151484,11/22/21 13:03:22.906,17.509
SCLB,mnist,246592,153332,11/22/21 13:03:23.262,17.865
SCLB,mnist,248444,155180,11/22/21 13:03:23.620,18.223
SCLB,mnist,250168,157028,11/22/21 13:03:23.977,18.58
SCLB,mnist,252024,158876,11/22/21 13:03:24.334,18.937
SCLB,mnist,253744,160724,11/22/21 13:03:24.691,19.294
SCLB,mnist,255336,162340,11/22/21 13:03:25.048,19.651
SCLB,mnist,257192,163924,11/22/21 13:03:25.405,20.008
SCLB,mnist,259044,165772,11/22/21 13:03:25.762,20.365
SCLB,mnist,260768,167620,11/22/21 13:03:26.119,20.722
SCLB,mnist,262624,169468,11/22/21 13:03:26.476,21.079
SCLB,mnist,264344,171316,11/22/21 13:03:26.836,21.439
SCLB,mnist,266200,172900,11/22/21 13:03:27.193,21.796
SCLB,mnist,268056,174748,11/22/21 13:03:27.555,22.158
SCLB,mnist,269780,176596,11/22/21 13:03:27.913,22.516
SCLB,mnist,271632,178444,11/22/21 13:03:28.271,22.874
SCLB,mnist,273356,180292,11/22/21 13:03:28.629,23.232
SCLB,mnist,275080,181876,11/22/21 13:03:28.986,23.589
SCLB,mnist,276932,183724,11/22/21 13:03:29.345,23.948
SCLB,mnist,278656,185572,11/22/21 13:03:29.702,24.305
SCLB,mnist,280244,187188,11/22/21 13:03:30.059,24.662
SCLB,mnist,282100,189036,11/22/21 13:03:30.416,25.019
SCLB,mnist,283956,190620,11/22/21 13:03:30.773,25.376
SCLB,mnist,285680,192468,11/22/21 13:03:31.130,25.733
SCLB,mnist,287532,194316,11/22/21 13:03:31.487,26.09
SCLB,mnist,289388,196164,11/22/21 13:03:31.852,26.455
SCLB,mnist,291244,198012,11/22/21 13:03:32.208,26.811
SCLB,mnist,292964,199860,11/22/21 13:03:32.566,27.169
SCLB,mnist,294820,201708,11/22/21 13:03:32.922,27.525
SCLB,mnist,296544,203292,11/22/21 13:03:33.279,27.882
SCLB,mnist,298400,205140,11/22/21 13:03:33.636,28.239
SCLB,mnist,300252,206988,11/22/21 13:03:33.992,28.595
SCLB,mnist,301976,208836,11/22/21 13:03:34.350,28.953
SCLB,mnist,303832,210684,11/22/21 13:03:34.707,29.31
SCLB,mnist,305420,212300,11/22/21 13:03:35.063,29.666
SCLB,mnist,307276,214148,11/22/21 13:03:35.420,30.023
SCLB,mnist,309000,215996,11/22/21 13:03:35.777,30.38
SCLB,mnist,310852,217580,11/22/21 13:03:36.134,30.737
SCLB,mnist,312708,219428,11/22/21 13:03:36.491,31.094
SCLB,mnist,314564,221276,11/22/21 13:03:36.854,31.457
SCLB,mnist,316420,223124,11/22/21 13:03:37.212,31.815
SCLB,mnist,318140,224972,11/22/21 13:03:37.569,32.172
SCLB,mnist,319996,226820,11/22/21 13:03:37.926,32.529
SCLB,mnist,321852,228668,11/22/21 13:03:38.283,32.886
SCLB,mnist,323572,230516,11/22/21 13:03:38.640,33.243
SCLB,mnist,325428,232364,11/22/21 13:03:38.997,33.6
SCLB,mnist,327284,234212,11/22/21 13:03:39.354,33.957
SCLB,mnist,329140,235796,11/22/21 13:03:39.711,34.314
SCLB,mnist,330728,237412,11/22/21 13:03:40.067,34.67
SCLB,mnist,332452,239260,11/22/21 13:03:40.423,35.026
SCLB,mnist,334304,241108,11/22/21 13:03:40.780,35.383
SCLB,mnist,336028,242956,11/22/21 13:03:41.137,35.74
SCLB,mnist,337884,244804,11/22/21 13:03:41.494,36.097
SCLB,mnist,339740,246652,11/22/21 13:03:41.851,36.454
SCLB,mnist,341460,248236,11/22/21 13:03:42.209,36.812
SCLB,mnist,343316,250084,11/22/21 13:03:42.566,37.169
SCLB,mnist,345172,251932,11/22/21 13:03:42.923,37.526
SCLB,mnist,346892,253780,11/22/21 13:03:43.280,37.883
SCLB,mnist,348748,255628,11/22/21 13:03:43.637,38.24
SCLB,mnist,350472,257212,11/22/21 13:03:43.994,38.597
SCLB,mnist,352324,259060,11/22/21 13:03:44.352,38.955
SCLB,mnist,354048,260908,11/22/21 13:03:44.710,39.313
SCLB,mnist,355640,262524,11/22/21 13:03:45.068,39.671
SCLB,mnist,357492,264372,11/22/21 13:03:45.427,40.03
SCLB,mnist,359216,265956,11/22/21 13:03:45.784,40.387
SCLB,mnist,361072,267804,11/22/21 13:03:46.141,40.744
