depl,model,pcpu ,tcpu,p_timestamp,t_timestamp,p_time,t_time
DOCKER,mnist,0.07,200.0,12/04/21 00:13:30.815,12/04/21 00:13:30.591,6.872,6.86
DOCKER,mnist,0.07,193.8,12/04/21 00:13:31.229,12/04/21 00:13:31.005,7.286,7.274
DOCKER,mnist,0.07,206.7,12/04/21 00:13:31.642,12/04/21 00:13:31.419,7.699,7.688
DOCKER,mnist,0.08,187.5,12/04/21 00:13:32.058,12/04/21 00:13:31.834,8.115,8.103
DOCKER,mnist,0.08,206.7,12/04/21 00:13:32.471,12/04/21 00:13:32.247,8.528,8.516
DOCKER,mnist,0.09,200.0,12/04/21 00:13:32.886,12/04/21 00:13:32.661,8.943,8.93
DOCKER,mnist,0.09,206.7,12/04/21 00:13:33.298,12/04/21 00:13:33.074,9.355,9.343
DOCKER,mnist,0.09,187.5,12/04/21 00:13:33.711,12/04/21 00:13:33.486,9.768,9.755
DOCKER,mnist,0.1,193.8,12/04/21 00:13:34.131,12/04/21 00:13:33.900,10.188,10.169
DOCKER,mnist,0.1,206.7,12/04/21 00:13:34.543,12/04/21 00:13:34.319,10.6,10.588
DOCKER,mnist,0.11,206.7,12/04/21 00:13:34.956,12/04/21 00:13:34.732,11.013,11.001
DOCKER,mnist,0.11,193.8,12/04/21 00:13:35.370,12/04/21 00:13:35.146,11.427,11.415
DOCKER,mnist,0.12,200.0,12/04/21 00:13:35.784,12/04/21 00:13:35.559,11.841,11.828
DOCKER,mnist,0.12,206.7,12/04/21 00:13:36.198,12/04/21 00:13:35.973,12.255,12.242
DOCKER,mnist,0.12,200.0,12/04/21 00:13:36.611,12/04/21 00:13:36.387,12.668,12.656
DOCKER,mnist,0.13,200.0,12/04/21 00:13:37.023,12/04/21 00:13:36.799,13.08,13.068
DOCKER,mnist,0.13,193.3,12/04/21 00:13:37.436,12/04/21 00:13:37.212,13.493,13.481
DOCKER,mnist,0.14,187.5,12/04/21 00:13:37.850,12/04/21 00:13:37.625,13.907,13.894
DOCKER,mnist,0.14,200.0,12/04/21 00:13:38.264,12/04/21 00:13:38.039,14.321,14.308
DOCKER,mnist,0.15,200.0,12/04/21 00:13:38.677,12/04/21 00:13:38.453,14.734,14.722
DOCKER,mnist,0.15,200.0,12/04/21 00:13:39.091,12/04/21 00:13:38.867,15.148,15.136
DOCKER,mnist,0.15,206.7,12/04/21 00:13:39.505,12/04/21 00:13:39.280,15.562,15.549
DOCKER,mnist,0.16,193.8,12/04/21 00:13:39.920,12/04/21 00:13:39.696,15.977,15.965
DOCKER,mnist,0.16,200.0,12/04/21 00:13:40.333,12/04/21 00:13:40.108,16.39,16.377
DOCKER,mnist,0.17,200.0,12/04/21 00:13:40.753,12/04/21 00:13:40.522,16.81,16.791
DOCKER,mnist,0.17,206.7,12/04/21 00:13:41.172,12/04/21 00:13:40.942,17.229,17.211
DOCKER,mnist,0.17,200.0,12/04/21 00:13:41.595,12/04/21 00:13:41.368,17.652,17.637
DOCKER,mnist,0.18,206.7,12/04/21 00:13:42.022,12/04/21 00:13:41.792,18.079,18.061
DOCKER,mnist,0.18,206.7,12/04/21 00:13:42.435,12/04/21 00:13:42.211,18.492,18.48
DOCKER,mnist,0.19,200.0,12/04/21 00:13:42.858,12/04/21 00:13:42.627,18.915,18.896
DOCKER,mnist,0.19,193.3,12/04/21 00:13:43.274,12/04/21 00:13:43.047,19.331,19.316
DOCKER,mnist,0.2,193.8,12/04/21 00:13:43.689,12/04/21 00:13:43.464,19.746,19.733
DOCKER,mnist,0.2,206.7,12/04/21 00:13:44.103,12/04/21 00:13:43.878,20.16,20.147
DOCKER,mnist,0.2,200.0,12/04/21 00:13:44.531,12/04/21 00:13:44.301,20.588,20.57
DOCKER,mnist,0.21,193.3,12/04/21 00:13:44.946,12/04/21 00:13:44.719,21.003,20.988
DOCKER,mnist,0.21,193.8,12/04/21 00:13:45.361,12/04/21 00:13:45.135,21.418,21.404
DOCKER,mnist,0.22,206.7,12/04/21 00:13:45.922,12/04/21 00:13:45.558,21.979,21.827
DOCKER,mnist,0.22,206.7,12/04/21 00:13:46.355,12/04/21 00:13:46.123,22.412,22.392
DOCKER,mnist,0.23,206.7,12/04/21 00:13:46.774,12/04/21 00:13:46.548,22.831,22.817
DOCKER,mnist,0.23,200.0,12/04/21 00:13:47.190,12/04/21 00:13:46.963,23.247,23.232
DOCKER,mnist,0.24,200.0,12/04/21 00:13:47.616,12/04/21 00:13:47.386,23.673,23.655
DOCKER,mnist,0.24,193.8,12/04/21 00:13:48.030,12/04/21 00:13:47.806,24.087,24.075
DOCKER,mnist,0.24,200.0,12/04/21 00:13:48.453,12/04/21 00:13:48.225,24.51,24.494
DOCKER,mnist,0.25,200.0,12/04/21 00:13:48.873,12/04/21 00:13:48.647,24.93,24.916
DOCKER,mnist,0.25,193.8,12/04/21 00:13:49.290,12/04/21 00:13:49.064,25.347,25.333
DOCKER,mnist,0.26,187.5,12/04/21 00:13:49.712,12/04/21 00:13:49.485,25.769,25.754
DOCKER,mnist,0.26,206.7,12/04/21 00:13:50.133,12/04/21 00:13:49.908,26.19,26.177
DOCKER,mnist,0.27,200.0,12/04/21 00:13:50.548,12/04/21 00:13:50.322,26.605,26.591
DOCKER,mnist,0.27,213.3,12/04/21 00:13:50.977,12/04/21 00:13:50.742,27.034,27.011
DOCKER,mnist,0.27,200.0,12/04/21 00:13:51.396,12/04/21 00:13:51.170,27.453,27.439
DOCKER,mnist,0.28,206.7,12/04/21 00:13:51.816,12/04/21 00:13:51.589,27.873,27.858
DOCKER,mnist,0.28,206.7,12/04/21 00:13:52.243,12/04/21 00:13:52.013,28.3,28.282
DOCKER,mnist,0.29,200.0,12/04/21 00:13:52.657,12/04/21 00:13:52.431,28.714,28.7
DOCKER,mnist,0.29,206.7,12/04/21 00:13:53.078,12/04/21 00:13:52.853,29.135,29.122
DOCKER,mnist,0.3,200.0,12/04/21 00:13:53.494,12/04/21 00:13:53.267,29.551,29.536
DOCKER,mnist,0.3,200.0,12/04/21 00:13:53.922,12/04/21 00:13:53.691,29.979,29.96
DOCKER,mnist,0.3,206.7,12/04/21 00:13:54.343,12/04/21 00:13:54.116,30.4,30.385
DOCKER,mnist,0.31,200.0,12/04/21 00:13:54.767,12/04/21 00:13:54.539,30.824,30.808
DOCKER,mnist,0.31,193.8,12/04/21 00:13:55.190,12/04/21 00:13:54.964,31.247,31.233
DOCKER,mnist,0.32,206.7,12/04/21 00:13:55.612,12/04/21 00:13:55.382,31.669,31.651
DOCKER,mnist,0.32,193.3,12/04/21 00:13:56.034,12/04/21 00:13:55.800,32.091,32.069
DOCKER,mnist,0.33,200.0,12/04/21 00:13:56.456,12/04/21 00:13:56.225,32.513,32.494
DOCKER,mnist,0.33,187.5,12/04/21 00:13:56.869,12/04/21 00:13:56.644,32.926,32.913
DOCKER,mnist,0.33,200.0,12/04/21 00:13:57.293,12/04/21 00:13:57.064,33.35,33.333
DOCKER,mnist,0.34,200.0,12/04/21 00:13:57.716,12/04/21 00:13:57.485,33.773,33.754
DOCKER,mnist,0.34,206.7,12/04/21 00:13:58.143,12/04/21 00:13:57.912,34.2,34.181
DOCKER,mnist,0.35,187.5,12/04/21 00:13:58.570,12/04/21 00:13:58.340,34.627,34.609
DOCKER,mnist,0.35,200.0,12/04/21 00:13:58.983,12/04/21 00:13:58.759,35.04,35.028
DOCKER,mnist,0.36,200.0,12/04/21 00:13:59.399,12/04/21 00:13:59.174,35.456,35.443
DOCKER,mnist,0.36,200.0,12/04/21 00:13:59.823,12/04/21 00:13:59.595,35.88,35.864
DOCKER,mnist,0.36,193.8,12/04/21 00:14:00.251,12/04/21 00:14:00.020,36.308,36.289
DOCKER,mnist,0.37,200.0,12/04/21 00:14:00.678,12/04/21 00:14:00.446,36.735,36.715
DOCKER,mnist,0.37,200.0,12/04/21 00:14:01.114,12/04/21 00:14:00.875,37.171,37.144
DOCKER,mnist,0.38,187.5,12/04/21 00:14:01.532,12/04/21 00:14:01.305,37.589,37.574
DOCKER,mnist,0.38,206.7,12/04/21 00:14:01.955,12/04/21 00:14:01.727,38.012,37.996
DOCKER,mnist,0.39,206.7,12/04/21 00:14:02.383,12/04/21 00:14:02.151,38.44,38.42
DOCKER,mnist,0.39,200.0,12/04/21 00:14:02.805,12/04/21 00:14:02.579,38.862,38.848
DOCKER,mnist,0.39,200.0,12/04/21 00:14:03.224,12/04/21 00:14:03.000,39.281,39.269
DOCKER,mnist,0.4,200.0,12/04/21 00:14:03.648,12/04/21 00:14:03.416,39.705,39.685
DOCKER,mnist,0.4,200.0,12/04/21 00:14:04.067,12/04/21 00:14:03.843,40.124,40.112
DOCKER,mnist,0.41,200.0,12/04/21 00:14:04.485,12/04/21 00:14:04.257,40.542,40.526
DOCKER,mnist,0.41,206.7,12/04/21 00:14:04.905,12/04/21 00:14:04.679,40.962,40.948
DOCKER,mnist,0.42,200.0,12/04/21 00:14:05.325,12/04/21 00:14:05.098,41.382,41.367
DOCKER,mnist,0.42,206.7,12/04/21 00:14:05.748,12/04/21 00:14:05.522,41.805,41.791
DOCKER,mnist,0.42,187.5,12/04/21 00:14:06.174,12/04/21 00:14:05.944,42.231,42.213
DOCKER,mnist,0.43,200.0,12/04/21 00:14:06.595,12/04/21 00:14:06.369,42.652,42.638
DOCKER,mnist,0.43,187.5,12/04/21 00:14:07.022,12/04/21 00:14:06.790,43.079,43.059
DOCKER,mnist,0.44,206.7,12/04/21 00:14:07.447,12/04/21 00:14:07.215,43.504,43.484
DOCKER,mnist,0.44,200.0,12/04/21 00:14:07.866,12/04/21 00:14:07.637,43.923,43.906
DOCKER,mnist,0.45,206.7,12/04/21 00:14:08.287,12/04/21 00:14:08.057,44.344,44.326
DOCKER,mnist,0.45,200.0,12/04/21 00:14:08.702,12/04/21 00:14:08.477,44.759,44.746
DOCKER,mnist,0.45,206.7,12/04/21 00:14:09.116,12/04/21 00:14:08.892,45.173,45.161
DOCKER,mnist,0.46,206.7,12/04/21 00:14:09.536,12/04/21 00:14:09.306,45.593,45.575
DOCKER,mnist,0.46,200.0,12/04/21 00:14:09.958,12/04/21 00:14:09.728,46.015,45.997
DOCKER,mnist,0.47,200.0,12/04/21 00:14:10.377,12/04/21 00:14:10.150,46.434,46.419
DOCKER,mnist,0.47,200.0,12/04/21 00:14:10.799,12/04/21 00:14:10.571,46.856,46.84
DOCKER,mnist,0.48,193.3,12/04/21 00:14:11.231,12/04/21 00:14:10.998,47.288,47.267
DOCKER,mnist,0.48,200.0,12/04/21 00:14:11.646,12/04/21 00:14:11.422,47.703,47.691
DOCKER,mnist,0.48,187.5,12/04/21 00:14:12.070,12/04/21 00:14:11.838,48.127,48.107
DOCKER,mnist,0.49,187.5,12/04/21 00:14:12.490,12/04/21 00:14:12.264,48.547,48.533
DOCKER,mnist,0.49,200.0,12/04/21 00:14:12.918,12/04/21 00:14:12.687,48.975,48.956
DOCKER,mnist,0.5,200.0,12/04/21 00:14:13.347,12/04/21 00:14:13.115,49.404,49.384
DOCKER,mnist,0.5,200.0,12/04/21 00:14:13.770,12/04/21 00:14:13.545,49.827,49.814
DOCKER,mnist,0.51,200.0,12/04/21 00:14:14.194,12/04/21 00:14:13.961,50.251,50.23
DOCKER,mnist,0.51,193.8,12/04/21 00:14:14.620,12/04/21 00:14:14.391,50.677,50.66
DOCKER,mnist,0.51,206.7,12/04/21 00:14:15.044,12/04/21 00:14:14.815,51.101,51.084
DOCKER,mnist,0.52,187.5,12/04/21 00:14:15.471,12/04/21 00:14:15.239,51.528,51.508
DOCKER,mnist,0.52,193.8,12/04/21 00:14:15.892,12/04/21 00:14:15.666,51.949,51.935
DOCKER,mnist,0.53,131.2,12/04/21 00:14:16.320,12/04/21 00:14:16.090,52.377,52.359
ONNX,emotion,0.02,100.0,12/03/21 20:44:48.175,12/03/21 20:44:47.965,0.0,0.0
ONNX,emotion,0.03,93.8,12/03/21 20:44:48.575,12/03/21 20:44:48.369,0.4,0.404
ONNX,emotion,0.03,100.0,12/03/21 20:44:48.978,12/03/21 20:44:48.768,0.803,0.803
ONNX,emotion,0.04,100.0,12/03/21 20:44:49.386,12/03/21 20:44:49.175,1.211,1.21
ONNX,emotion,0.04,100.0,12/03/21 20:44:49.790,12/03/21 20:44:49.581,1.615,1.616
ONNX,emotion,0.05,50.0,12/03/21 20:44:50.200,12/03/21 20:44:49.987,2.025,2.022
ONNX,emotion,0.06,193.3,12/03/21 20:44:50.626,12/03/21 20:44:50.407,2.451,2.442
ONNX,emotion,0.07,175.0,12/03/21 20:44:51.049,12/03/21 20:44:50.832,2.874,2.867
ONNX,emotion,0.08,193.3,12/03/21 20:44:51.472,12/03/21 20:44:51.255,3.297,3.29
ONNX,emotion,0.09,193.3,12/03/21 20:44:51.897,12/03/21 20:44:51.679,3.722,3.714
ONNX,emotion,0.1,193.3,12/03/21 20:44:52.323,12/03/21 20:44:52.105,4.148,4.14
ONNX,emotion,0.12,193.3,12/03/21 20:44:52.747,12/03/21 20:44:52.530,4.572,4.565
ONNX,emotion,0.13,193.3,12/03/21 20:44:53.170,12/03/21 20:44:52.952,4.995,4.987
ONNX,emotion,0.14,186.7,12/03/21 20:44:53.594,12/03/21 20:44:53.377,5.419,5.412
ONNX,emotion,0.15,175.0,12/03/21 20:44:54.018,12/03/21 20:44:53.800,5.843,5.835
ONNX,emotion,0.16,193.3,12/03/21 20:44:54.442,12/03/21 20:44:54.224,6.267,6.259
ONNX,emotion,0.17,193.3,12/03/21 20:44:54.870,12/03/21 20:44:54.650,6.695,6.685
ONNX,emotion,0.18,186.7,12/03/21 20:44:55.293,12/03/21 20:44:55.076,7.118,7.111
ONNX,emotion,0.19,181.2,12/03/21 20:44:55.718,12/03/21 20:44:55.501,7.543,7.536
ONNX,emotion,0.21,193.3,12/03/21 20:44:56.142,12/03/21 20:44:55.925,7.967,7.96
ONNX,emotion,0.22,200.0,12/03/21 20:44:56.566,12/03/21 20:44:56.349,8.391,8.384
ONNX,emotion,0.23,173.3,12/03/21 20:44:56.997,12/03/21 20:44:56.779,8.822,8.814
ONNX,emotion,0.24,193.3,12/03/21 20:44:57.425,12/03/21 20:44:57.204,9.25,9.239
ONNX,emotion,0.25,186.7,12/03/21 20:44:57.853,12/03/21 20:44:57.632,9.678,9.667
ONNX,emotion,0.26,193.3,12/03/21 20:44:58.276,12/03/21 20:44:58.058,10.101,10.093
ONNX,emotion,0.27,186.7,12/03/21 20:44:58.704,12/03/21 20:44:58.484,10.529,10.519
ONNX,emotion,0.28,181.2,12/03/21 20:44:59.127,12/03/21 20:44:58.910,10.952,10.945
ONNX,emotion,0.3,175.0,12/03/21 20:44:59.548,12/03/21 20:44:59.332,11.373,11.367
ONNX,emotion,0.31,181.2,12/03/21 20:44:59.978,12/03/21 20:44:59.759,11.803,11.794
ONNX,emotion,0.32,193.3,12/03/21 20:45:00.402,12/03/21 20:45:00.184,12.227,12.219
ONNX,emotion,0.33,193.3,12/03/21 20:45:00.825,12/03/21 20:45:00.609,12.65,12.644
ONNX,emotion,0.34,193.3,12/03/21 20:45:01.254,12/03/21 20:45:01.031,13.079,13.066
ONNX,emotion,0.35,193.3,12/03/21 20:45:01.681,12/03/21 20:45:01.464,13.506,13.499
ONNX,emotion,0.36,193.3,12/03/21 20:45:02.105,12/03/21 20:45:01.888,13.93,13.923
ONNX,emotion,0.37,186.7,12/03/21 20:45:02.531,12/03/21 20:45:02.310,14.356,14.345
ONNX,emotion,0.38,186.7,12/03/21 20:45:02.958,12/03/21 20:45:02.738,14.783,14.773
ONNX,emotion,0.4,193.3,12/03/21 20:45:03.390,12/03/21 20:45:03.171,15.215,15.206
ONNX,emotion,0.41,181.2,12/03/21 20:45:03.818,12/03/21 20:45:03.600,15.643,15.635
ONNX,emotion,0.42,193.3,12/03/21 20:45:04.241,12/03/21 20:45:04.023,16.066,16.058
ONNX,emotion,0.43,175.0,12/03/21 20:45:04.678,12/03/21 20:45:04.456,16.503,16.491
ONNX,emotion,0.44,186.7,12/03/21 20:45:05.106,12/03/21 20:45:04.885,16.931,16.92
ONNX,emotion,0.45,186.7,12/03/21 20:45:05.551,12/03/21 20:45:05.324,17.376,17.359
ONNX,emotion,0.46,193.3,12/03/21 20:45:05.981,12/03/21 20:45:05.762,17.806,17.797
ONNX,emotion,0.48,200.0,12/03/21 20:45:06.416,12/03/21 20:45:06.195,18.241,18.23
ONNX,emotion,0.49,187.5,12/03/21 20:45:06.849,12/03/21 20:45:06.626,18.674,18.661
ONNX,emotion,0.5,193.3,12/03/21 20:45:07.284,12/03/21 20:45:07.060,19.109,19.095
ONNX,emotion,0.51,193.3,12/03/21 20:45:07.722,12/03/21 20:45:07.502,19.547,19.537
ONNX,emotion,0.52,193.3,12/03/21 20:45:08.148,12/03/21 20:45:07.929,19.973,19.964
ONNX,emotion,0.53,186.7,12/03/21 20:45:08.574,12/03/21 20:45:08.356,20.399,20.391
ONNX,emotion,0.54,193.3,12/03/21 20:45:09.008,12/03/21 20:45:08.785,20.833,20.82
ONNX,emotion,0.56,193.3,12/03/21 20:45:09.454,12/03/21 20:45:09.226,21.279,21.261
ONNX,emotion,0.57,181.2,12/03/21 20:45:09.890,12/03/21 20:45:09.671,21.715,21.706
ONNX,emotion,0.58,193.3,12/03/21 20:45:10.325,12/03/21 20:45:10.103,22.15,22.138
ONNX,emotion,0.59,181.2,12/03/21 20:45:10.759,12/03/21 20:45:10.536,22.584,22.571
ONNX,emotion,0.6,181.2,12/03/21 20:45:11.200,12/03/21 20:45:10.979,23.025,23.014
ONNX,emotion,0.61,193.3,12/03/21 20:45:11.634,12/03/21 20:45:11.413,23.459,23.448
ONNX,emotion,0.62,137.5,12/03/21 20:45:12.068,12/03/21 20:45:11.847,23.893,23.882
ONNX,emotion,0.63,146.7,12/03/21 20:45:12.477,12/03/21 20:45:12.263,24.302,24.298
ONNX,emotion,0.64,146.7,12/03/21 20:45:12.892,12/03/21 20:45:12.674,24.717,24.709
ONNX,emotion,0.65,166.7,12/03/21 20:45:13.307,12/03/21 20:45:13.096,25.132,25.131
ONNX,emotion,0.66,160.0,12/03/21 20:45:13.712,12/03/21 20:45:13.507,25.537,25.542
ONNX,emotion,0.67,193.3,12/03/21 20:45:14.135,12/03/21 20:45:13.915,25.96,25.95
ONNX,emotion,0.68,181.2,12/03/21 20:45:14.569,12/03/21 20:45:14.346,26.394,26.381
ONNX,emotion,0.69,181.2,12/03/21 20:45:14.999,12/03/21 20:45:14.781,26.824,26.816
ONNX,emotion,0.7,193.3,12/03/21 20:45:15.433,12/03/21 20:45:15.210,27.258,27.245
ONNX,emotion,0.71,181.2,12/03/21 20:45:15.870,12/03/21 20:45:15.645,27.695,27.68
ONNX,emotion,0.72,181.2,12/03/21 20:45:16.309,12/03/21 20:45:16.088,28.134,28.123
ONNX,emotion,0.73,100.0,12/03/21 20:45:16.743,12/03/21 20:45:16.524,28.568,28.559
ONNX,mnist,0.01,93.3,12/03/21 23:16:30.772,12/03/21 23:16:30.562,0.0,0.0
ONNX,mnist,0.01,93.3,12/03/21 23:16:31.174,12/03/21 23:16:30.966,0.402,0.404
ONNX,mnist,0.01,100.0,12/03/21 23:16:31.575,12/03/21 23:16:31.364,0.803,0.802
ONNX,mnist,0.01,100.0,12/03/21 23:16:31.969,12/03/21 23:16:31.765,1.197,1.203
ONNX,mnist,0.02,100.0,12/03/21 23:16:32.365,12/03/21 23:16:32.156,1.593,1.594
ONNX,mnist,0.02,100.0,12/03/21 23:16:32.768,12/03/21 23:16:32.557,1.996,1.995
ONNX,mnist,0.02,133.3,12/03/21 23:16:33.170,12/03/21 23:16:32.961,2.398,2.399
ONNX,mnist,0.02,173.3,12/03/21 23:16:33.582,12/03/21 23:16:33.368,2.81,2.806
ONNX,mnist,0.03,173.3,12/03/21 23:16:33.997,12/03/21 23:16:33.780,3.225,3.218
ONNX,mnist,0.03,173.3,12/03/21 23:16:34.413,12/03/21 23:16:34.196,3.641,3.634
ONNX,mnist,0.04,180.0,12/03/21 23:16:34.830,12/03/21 23:16:34.614,4.058,4.052
ONNX,mnist,0.04,186.7,12/03/21 23:16:35.245,12/03/21 23:16:35.029,4.473,4.467
ONNX,mnist,0.05,186.7,12/03/21 23:16:35.661,12/03/21 23:16:35.445,4.889,4.883
ONNX,mnist,0.05,175.0,12/03/21 23:16:36.079,12/03/21 23:16:35.863,5.307,5.301
ONNX,mnist,0.06,186.7,12/03/21 23:16:36.500,12/03/21 23:16:36.282,5.728,5.72
ONNX,mnist,0.06,186.7,12/03/21 23:16:36.922,12/03/21 23:16:36.704,6.15,6.142
ONNX,mnist,0.07,193.3,12/03/21 23:16:37.345,12/03/21 23:16:37.125,6.573,6.563
ONNX,mnist,0.07,193.3,12/03/21 23:16:37.773,12/03/21 23:16:37.549,7.001,6.987
ONNX,mnist,0.08,193.3,12/03/21 23:16:38.196,12/03/21 23:16:37.978,7.424,7.416
ONNX,mnist,0.08,181.2,12/03/21 23:16:38.619,12/03/21 23:16:38.402,7.847,7.84
ONNX,mnist,0.09,187.5,12/03/21 23:16:39.050,12/03/21 23:16:38.826,8.278,8.264
ONNX,mnist,0.09,200.0,12/03/21 23:16:39.474,12/03/21 23:16:39.255,8.702,8.693
ONNX,mnist,0.1,181.2,12/03/21 23:16:39.900,12/03/21 23:16:39.678,9.128,9.116
ONNX,mnist,0.1,193.3,12/03/21 23:16:40.327,12/03/21 23:16:40.107,9.555,9.545
ONNX,mnist,0.11,200.0,12/03/21 23:16:40.758,12/03/21 23:16:40.533,9.986,9.971
ONNX,mnist,0.11,200.0,12/03/21 23:16:41.181,12/03/21 23:16:40.962,10.409,10.4
ONNX,mnist,0.12,200.0,12/03/21 23:16:41.606,12/03/21 23:16:41.388,10.834,10.826
ONNX,mnist,0.12,181.2,12/03/21 23:16:42.031,12/03/21 23:16:41.810,11.259,11.248
ONNX,mnist,0.13,181.2,12/03/21 23:16:42.459,12/03/21 23:16:42.238,11.687,11.676
ONNX,mnist,0.13,200.0,12/03/21 23:16:42.887,12/03/21 23:16:42.664,12.115,12.102
ONNX,mnist,0.14,187.5,12/03/21 23:16:43.311,12/03/21 23:16:43.092,12.539,12.53
ONNX,mnist,0.14,200.0,12/03/21 23:16:43.742,12/03/21 23:16:43.524,12.97,12.962
ONNX,mnist,0.15,200.0,12/03/21 23:16:44.169,12/03/21 23:16:43.947,13.397,13.385
ONNX,mnist,0.15,200.0,12/03/21 23:16:44.593,12/03/21 23:16:44.374,13.821,13.812
ONNX,mnist,0.16,193.3,12/03/21 23:16:45.017,12/03/21 23:16:44.799,14.245,14.237
ONNX,mnist,0.17,200.0,12/03/21 23:16:45.440,12/03/21 23:16:45.221,14.668,14.659
ONNX,mnist,0.17,200.0,12/03/21 23:16:45.864,12/03/21 23:16:45.644,15.092,15.082
ONNX,mnist,0.18,200.0,12/03/21 23:16:46.286,12/03/21 23:16:46.069,15.514,15.507
ONNX,mnist,0.18,193.8,12/03/21 23:16:46.710,12/03/21 23:16:46.491,15.938,15.929
ONNX,mnist,0.19,200.0,12/03/21 23:16:47.135,12/03/21 23:16:46.916,16.363,16.354
ONNX,mnist,0.19,187.5,12/03/21 23:16:47.557,12/03/21 23:16:47.339,16.785,16.777
ONNX,mnist,0.2,200.0,12/03/21 23:16:47.981,12/03/21 23:16:47.762,17.209,17.2
ONNX,mnist,0.2,200.0,12/03/21 23:16:48.404,12/03/21 23:16:48.186,17.632,17.624
ONNX,mnist,0.21,193.8,12/03/21 23:16:48.829,12/03/21 23:16:48.610,18.057,18.048
ONNX,mnist,0.21,200.0,12/03/21 23:16:49.293,12/03/21 23:16:49.034,18.521,18.472
ONNX,mnist,0.22,200.0,12/03/21 23:16:49.715,12/03/21 23:16:49.498,18.943,18.936
ONNX,mnist,0.22,187.5,12/03/21 23:16:50.139,12/03/21 23:16:49.920,19.367,19.358
ONNX,mnist,0.23,200.0,12/03/21 23:16:50.561,12/03/21 23:16:50.343,19.789,19.781
ONNX,mnist,0.23,200.0,12/03/21 23:16:50.984,12/03/21 23:16:50.766,20.212,20.204
ONNX,mnist,0.24,187.5,12/03/21 23:16:51.408,12/03/21 23:16:51.190,20.636,20.628
ONNX,mnist,0.24,200.0,12/03/21 23:16:51.839,12/03/21 23:16:51.613,21.067,21.051
ONNX,mnist,0.25,187.5,12/03/21 23:16:52.279,12/03/21 23:16:52.056,21.507,21.494
ONNX,mnist,0.25,200.0,12/03/21 23:16:52.711,12/03/21 23:16:52.490,21.939,21.928
ONNX,mnist,0.26,187.5,12/03/21 23:16:53.140,12/03/21 23:16:52.919,22.368,22.357
ONNX,mnist,0.27,200.0,12/03/21 23:16:53.572,12/03/21 23:16:53.349,22.8,22.787
ONNX,mnist,0.27,200.0,12/03/21 23:16:54.007,12/03/21 23:16:53.785,23.235,23.223
ONNX,mnist,0.28,200.0,12/03/21 23:16:54.430,12/03/21 23:16:54.211,23.658,23.649
ONNX,mnist,0.28,193.3,12/03/21 23:16:54.852,12/03/21 23:16:54.634,24.08,24.072
ONNX,mnist,0.29,200.0,12/03/21 23:16:55.275,12/03/21 23:16:55.056,24.503,24.494
ONNX,mnist,0.29,187.5,12/03/21 23:16:55.698,12/03/21 23:16:55.480,24.926,24.918
ONNX,mnist,0.3,200.0,12/03/21 23:16:56.132,12/03/21 23:16:55.907,25.36,25.345
ONNX,mnist,0.3,200.0,12/03/21 23:16:56.560,12/03/21 23:16:56.339,25.788,25.777
ONNX,mnist,0.31,200.0,12/03/21 23:16:56.991,12/03/21 23:16:56.769,26.219,26.207
ONNX,mnist,0.31,200.0,12/03/21 23:16:57.414,12/03/21 23:16:57.196,26.642,26.634
ONNX,mnist,0.32,200.0,12/03/21 23:16:57.846,12/03/21 23:16:57.623,27.074,27.061
ONNX,mnist,0.32,200.0,12/03/21 23:16:58.269,12/03/21 23:16:58.051,27.497,27.489
ONNX,mnist,0.33,200.0,12/03/21 23:16:58.702,12/03/21 23:16:58.481,27.93,27.919
ONNX,mnist,0.33,200.0,12/03/21 23:16:59.126,12/03/21 23:16:58.907,28.354,28.345
ONNX,mnist,0.34,200.0,12/03/21 23:16:59.552,12/03/21 23:16:59.330,28.78,28.768
ONNX,mnist,0.34,200.0,12/03/21 23:16:59.990,12/03/21 23:16:59.767,29.218,29.205
ONNX,mnist,0.35,200.0,12/03/21 23:17:00.418,12/03/21 23:17:00.198,29.646,29.636
ONNX,mnist,0.35,200.0,12/03/21 23:17:00.842,12/03/21 23:17:00.624,30.07,30.062
ONNX,mnist,0.36,187.5,12/03/21 23:17:01.268,12/03/21 23:17:01.050,30.496,30.488
ONNX,mnist,0.36,200.0,12/03/21 23:17:01.690,12/03/21 23:17:01.472,30.918,30.91
ONNX,mnist,0.37,200.0,12/03/21 23:17:02.134,12/03/21 23:17:01.901,31.362,31.339
ONNX,mnist,0.38,200.0,12/03/21 23:17:02.561,12/03/21 23:17:02.338,31.789,31.776
ONNX,mnist,0.38,187.5,12/03/21 23:17:02.990,12/03/21 23:17:02.771,32.218,32.209
ONNX,mnist,0.39,200.0,12/03/21 23:17:03.414,12/03/21 23:17:03.196,32.642,32.634
ONNX,mnist,0.39,200.0,12/03/21 23:17:03.837,12/03/21 23:17:03.619,33.065,33.057
ONNX,mnist,0.4,200.0,12/03/21 23:17:04.276,12/03/21 23:17:04.049,33.504,33.487
ONNX,mnist,0.41,187.5,12/03/21 23:17:05.224,12/03/21 23:17:04.495,34.452,33.933
ONNX,mnist,0.41,200.0,12/03/21 23:17:05.667,12/03/21 23:17:05.437,34.895,34.875
ONNX,mnist,0.42,200.0,12/03/21 23:17:06.095,12/03/21 23:17:05.877,35.323,35.315
ONNX,mnist,0.42,193.8,12/03/21 23:17:06.519,12/03/21 23:17:06.300,35.747,35.738
